"DATE.HEURE","NO","NO2","PM10","PM2.5","CO2","TEMP","HUMI","AQI","Year"
"2023-01-17T03:00:00+01:00",9,20,288,27,441,16,44,541,2023
"2023-01-17T02:00:00+01:00",136,50,347,57,469,16,43,569,2023
"2023-01-17T01:00:00+01:00",7,25,129,46,460,16,44,560,2023
"2023-01-17T00:00:00+01:00",6,28,122,95,489,17,43,589,2023
"2023-01-16T20:00:00+01:00",14,31,273,112,707,17,45,807,2023
"2023-01-16T16:00:00+01:00",10,36,195,215,548,17,45,648,2023
"2023-01-16T14:00:00+01:00",12,37,161,61,543,16,48,643,2023
"2023-01-16T11:00:00+01:00",9,33,237,86,564,17,49,664,2023
"2023-01-16T10:00:00+01:00",7,25,236,75,723,17,53,823,2023
"2023-01-16T07:00:00+01:00",3,13,132,43,472,16,52,572,2023
"2023-01-16T06:00:00+01:00",2,8,0,0,435,16,48,535,2023
"2023-01-16T05:00:00+01:00",2,6,36,0,424,16,50,524,2023
"2023-01-15T22:00:00+01:00",3,15,225,77,485,17,46,585,2023
"2023-01-15T21:00:00+01:00",3,22,191,64,529,17,43,629,2023
"2023-01-15T20:00:00+01:00",4,26,157,53,570,17,43,670,2023
"2023-01-15T19:00:00+01:00",5,26,232,79,589,17,43,689,2023
"2023-01-15T17:00:00+01:00",5,24,274,94,567,17,42,667,2023
"2023-01-15T13:00:00+01:00",4,17,247,87,530,17,44,630,2023
"2023-01-15T10:00:00+01:00",2,15,242,83,480,17,45,580,2023
"2023-01-15T05:00:00+01:00",2,13,0,6,434,17,49,534,2023
"2023-01-14T23:00:00+01:00",4,27,181,64,507,18,58,607,2023
"2023-01-14T22:00:00+01:00",7,29,214,70,540,18,63,640,2023
"2023-01-14T21:00:00+01:00",7,30,183,70,595,18,65,695,2023
"2023-01-14T14:00:00+01:00",5,17,186,64,570,18,59,670,2023
"2023-01-14T11:00:00+01:00",4,16,242,81,520,18,57,620,2023
"2023-01-14T10:00:00+01:00",3,14,167,56,502,17,55,602,2023
"2023-01-14T08:00:00+01:00",3,12,215,69,473,17,55,573,2023
"2023-01-14T06:00:00+01:00",43,26,119,42,460,17,55,560,2023
"2023-01-14T04:00:00+01:00",204,39,230,48,487,17,55,587,2023
"2023-01-13T23:00:00+01:00",6,29,216,77,548,18,46,648,2023
"2023-01-13T20:00:00+01:00",13,29,332,122,771,19,49,871,2023
"2023-01-13T19:00:00+01:00",9,19,458,173,862,19,50,962,2023
"2023-01-13T16:00:00+01:00",7,38,173,66,582,18,44,682,2023
"2023-01-13T15:00:00+01:00",7,31,285,104,564,18,46,664,2023
"2023-01-13T14:00:00+01:00",6,35,103,34,555,18,45,655,2023
"2023-01-12T18:00:00+01:00",8,23,347,131,0,19,58,308.461538461538,2023
"2023-01-12T10:00:00+01:00",11,30,290,109,0,18,57,263.333333333333,2023
"2023-01-12T08:00:00+01:00",4,24,229,85,0,18,54,186,2023
"2023-01-12T06:00:00+01:00",2,10,0,5,0,17,53,10,2023
"2023-01-12T05:00:00+01:00",4,7,0,0,0,17,53,7,2023
"2023-01-12T02:00:00+01:00",3,14,103,27,403,17,53,503,2023
"2023-01-11T17:00:00+01:00",10,33,265,97,573,18,48,673,2023
"2023-01-11T16:00:00+01:00",7,33,176,63,532,18,48,632,2023
"2023-01-11T12:00:00+01:00",16,35,252,91,506,18,56,606,2023
"2023-01-11T10:00:00+01:00",20,34,303,115,674,18,61,774,2023
"2023-01-11T09:00:00+01:00",19,31,328,123,639,18,63,739,2023
"2023-01-11T06:00:00+01:00",3,12,32,15,409,17,65,509,2023
"2023-01-11T05:00:00+01:00",2,10,19,5,397,17,66,497,2023
"2023-01-11T03:00:00+01:00",44,20,192,27,412,17,65,512,2023
"2023-01-11T01:00:00+01:00",3,14,105,33,434,18,61,534,2023
"2023-01-10T23:00:00+01:00",5,16,185,64,473,18,62,573,2023
"2023-01-10T18:00:00+01:00",13,25,322,120,694,18,59,794,2023
"2023-01-10T13:00:00+01:00",23,32,259,92,519,17,52,619,2023
"2023-01-10T12:00:00+01:00",40,39,131,42,509,17,49,609,2023
"2023-01-10T11:00:00+01:00",45,32,348,122,548,17,49,648,2023
"2023-01-10T09:00:00+01:00",42,38,255,93,676,17,47,776,2023
"2023-01-10T07:00:00+01:00",6,27,141,47,463,16,46,563,2023
"2023-01-10T06:00:00+01:00",5,24,38,16,446,17,41,546,2023
"2023-01-10T05:00:00+01:00",5,16,31,13,432,18,40,532,2023
"2023-01-10T02:00:00+01:00",3,19,118,36,420,17,43,520,2023
"2023-01-10T00:00:00+01:00",4,27,114,42,469,17,42,569,2023
"2023-01-09T23:00:00+01:00",4,29,224,82,479,17,43,579,2023
"2023-01-09T21:00:00+01:00",11,37,282,107,563,18,46,663,2023
"2023-01-09T20:00:00+01:00",11,35,259,101,686,18,48,786,2023
"2023-01-09T19:00:00+01:00",9,39,175,69,729,18,47,829,2023
"2023-01-09T18:00:00+01:00",11,33,305,122,655,18,50,755,2023
"2023-01-09T16:00:00+01:00",8,34,225,85,527,17,51,627,2023
"2023-01-09T12:00:00+01:00",8,37,218,80,501,18,43,601,2023
"2023-01-09T10:00:00+01:00",8,34,226,81,677,18,45,777,2023
"2023-01-09T07:00:00+01:00",4,17,239,82,462,17,49,562,2023
"2023-01-09T06:00:00+01:00",2,12,44,16,430,18,44,530,2023
"2023-01-09T05:00:00+01:00",2,9,97,41,419,18,43,519,2023
"2023-01-09T02:00:00+01:00",3,12,172,53,421,18,47,521,2023
"2023-01-09T00:00:00+01:00",3,16,226,76,451,18,47,551,2023
"2023-01-08T22:00:00+01:00",4,20,225,80,468,18,52,568,2023
"2023-01-08T21:00:00+01:00",4,26,192,65,506,18,53,606,2023
"2023-01-08T16:00:00+01:00",4,24,167,58,525,18,50,625,2023
"2023-01-08T08:00:00+01:00",3,12,179,64,437,18,52,537,2023
"2023-01-08T06:00:00+01:00",2,10,23,0,427,17,52,527,2023
"2023-01-08T04:00:00+01:00",3,13,14,8,421,17,53,521,2023
"2023-01-08T02:00:00+01:00",4,18,128,43,439,17,56,539,2023
"2023-01-08T00:00:00+01:00",6,20,221,79,505,18,55,605,2023
"2023-01-07T23:00:00+01:00",5,19,210,73,497,18,55,597,2023
"2023-01-07T21:00:00+01:00",7,25,212,74,569,18,54,669,2023
"2023-01-07T18:00:00+01:00",12,24,295,101,626,18,56,726,2023
"2023-01-07T16:00:00+01:00",8,24,228,76,582,18,50,682,2023
"2023-01-07T13:00:00+01:00",7,21,222,71,541,18,47,641,2023
"2023-01-07T11:00:00+01:00",9,21,238,75,517,18,49,617,2023
"2023-01-07T03:00:00+01:00",4,18,12,0,436,18,50,536,2023
"2023-01-07T02:00:00+01:00",5,18,102,27,449,18,52,549,2023
"2023-01-06T22:00:00+01:00",12,23,270,96,530,19,56,630,2023
"2023-01-06T21:00:00+01:00",11,28,215,82,588,19,54,688,2023
"2023-01-06T20:00:00+01:00",17,24,342,143,688,19,58,788,2023
"2023-01-06T17:00:00+01:00",14,29,195,69,620,19,56,720,2023
"2023-01-06T16:00:00+01:00",15,33,151,58,583,19,57,683,2023
"2023-01-06T14:00:00+01:00",12,28,229,78,568,18,59,668,2023
"2023-01-06T09:00:00+01:00",12,33,157,58,636,18,59,736,2023
"2023-01-06T08:00:00+01:00",9,25,286,100,551,18,60,651,2023
"2023-01-06T05:00:00+01:00",4,10,23,5,448,18,57,548,2023
"2023-01-06T04:00:00+01:00",4,10,57,15,456,18,56,556,2023
"2023-01-05T22:00:00+01:00",9,26,246,86,547,18,56,647,2023
"2023-01-05T21:00:00+01:00",13,32,147,53,610,18,58,710,2023
"2023-01-05T18:00:00+01:00",20,28,300,113,716,19,64,816,2023
"2023-01-05T16:00:00+01:00",30,34,162,55,588,18,65,688,2023
"2023-01-05T14:00:00+01:00",21,31,189,68,571,18,64,671,2023
"2023-01-05T12:00:00+01:00",36,30,226,80,569,18,64,669,2023
"2023-01-05T09:00:00+01:00",27,32,173,64,686,18,64,786,2023
"2023-01-05T06:00:00+01:00",4,13,57,22,466,17,62,566,2023
"2023-01-05T00:00:00+01:00",6,18,98,35,527,18,66,627,2023
"2023-01-04T18:00:00+01:00",20,24,282,104,736,18,68,836,2023
"2023-01-04T16:00:00+01:00",17,26,177,65,587,18,67,687,2023
"2023-01-04T15:00:00+01:00",15,27,201,68,567,18,64,667,2023
"2023-01-04T13:00:00+01:00",10,25,208,75,558,18,63,658,2023
"2023-01-04T10:00:00+01:00",12,22,291,107,709,18,64,809,2023
"2023-01-04T07:00:00+01:00",0,0,129,43,502,17,62,602,2023
"2023-01-04T01:00:00+01:00",0,0,128,37,492,17,60,592,2023
"2023-01-03T22:00:00+01:00",0,0,184,64,550,17,58,650,2023
"2023-01-03T18:00:00+01:00",0,0,243,93,729,18,56,829,2023
"2023-01-03T17:00:00+01:00",0,0,185,68,633,18,54,733,2023
"2023-01-03T14:00:00+01:00",0,0,216,69,554,17,52,654,2023
"2023-01-03T12:00:00+01:00",0,0,198,73,543,17,52,643,2023
"2023-01-03T03:00:00+01:00",0,0,36,15,475,18,52,575,2023
"2023-01-03T02:00:00+01:00",0,0,93,34,483,17,53,583,2023
"2023-01-03T00:00:00+01:00",0,0,130,46,513,18,52,613,2023
"2023-01-02T21:00:00+01:00",0,0,209,83,578,18,50,678,2023
"2023-01-02T20:00:00+01:00",22,42,259,101,676,18,51,776,2023
"2023-01-02T19:00:00+01:00",25,42,256,100,749,19,50,849,2023
"2023-01-02T18:00:00+01:00",16,40,295,113,684,19,52,784,2023
"2023-01-02T14:00:00+01:00",5,32,259,99,559,18,57,659,2023
"2023-01-02T13:00:00+01:00",0,0,194,74,0,18,58,162.666666666667,2023
"2023-01-02T11:00:00+01:00",6,35,308,127,522,18,60,622,2023
"2023-01-02T09:00:00+01:00",6,35,201,78,570,18,63,670,2023
"2023-01-02T03:00:00+01:00",1,16,17,10,413,18,62,513,2023
"2023-01-01T23:00:00+01:00",10,31,234,83,469,19,58,569,2023
"2023-01-01T22:00:00+01:00",18,32,233,88,482,18,58,582,2023
"2023-01-01T21:00:00+01:00",32,33,240,88,503,18,59,603,2023
"2023-01-01T19:00:00+01:00",24,33,194,67,519,18,59,619,2023
"2023-01-01T18:00:00+01:00",21,32,192,68,518,18,60,618,2023
"2023-01-01T16:00:00+01:00",13,33,236,80,491,18,60,591,2023
"2023-01-01T15:00:00+01:00",6,34,191,68,489,18,57,589,2023
"2023-01-01T13:00:00+01:00",3,26,232,79,475,18,56,575,2023
"2023-01-01T10:00:00+01:00",1,20,218,84,448,18,56,548,2023
"2023-01-01T07:00:00+01:00",1,18,177,69,447,18,54,547,2023
"2023-01-01T06:00:00+01:00",1,20,118,42,442,18,52,542,2023
"2023-01-01T05:00:00+01:00",2,24,127,49,444,18,51,544,2023
"2023-01-01T04:00:00+01:00",3,27,139,47,462,18,51,562,2023
"2024-05-05T17:00:00+02:00",2,32,81,34,0,20,55,81,2024
"2024-05-05T16:00:00+02:00",1,28,63,24,0,20,52,63,2024
"2024-05-05T15:00:00+02:00",1,27,67,27,0,20,51,67,2024
"2024-05-05T14:00:00+02:00",1,27,62,24,0,20,54,62,2024
"2024-05-05T12:00:00+02:00",1,27,51,22,0,19,59,51,2024
"2024-05-05T11:00:00+02:00",3,27,74,40,0,19,61,74,2024
"2024-05-05T07:00:00+02:00",1,22,48,24,0,19,55,48,2024
"2024-05-05T05:00:00+02:00",1,22,8,5,0,19,51,22,2024
"2024-05-05T01:00:00+02:00",3,40,112,50,0,19,50,108,2024
"2024-05-04T19:00:00+02:00",2,43,94,35,0,20,44,94,2024
"2024-05-04T17:00:00+02:00",2,38,78,29,0,20,46,78,2024
"2024-05-04T01:00:00+02:00",1,33,65,27,0,20,46,65,2024
"2024-05-03T18:00:00+02:00",1,29,128,59,0,21,42,118.666666666667,2024
"2024-05-03T13:00:00+02:00",1,37,131,55,0,20,41,120.666666666667,2024
"2024-05-03T10:00:00+02:00",4,39,100,39,0,19,48,100,2024
"2024-05-03T08:00:00+02:00",6,39,167,77,0,19,50,156.666666666667,2024
"2024-05-03T07:00:00+02:00",1,25,84,36,0,19,47,84,2024
"2024-05-03T06:00:00+02:00",1,15,63,22,0,19,46,63,2024
"2024-05-02T22:00:00+02:00",2,38,114,52,0,19,55,109.333333333333,2024
"2024-05-02T20:00:00+02:00",7,44,132,66,0,20,58,121.333333333333,2024
"2024-05-02T15:00:00+02:00",3,47,63,28,0,20,50,63,2024
"2024-05-02T07:00:00+02:00",1,22,143,62,0,19,55,128.666666666667,2024
"2024-05-02T00:00:00+02:00",1,25,94,49,0,20,64,94,2024
"2024-05-01T22:00:00+02:00",1,25,90,44,0,21,61,90,2024
"2024-05-01T21:00:00+02:00",1,31,86,40,0,21,56,86,2024
"2024-05-01T19:00:00+02:00",1,31,83,38,0,21,53,83,2024
"2024-05-01T17:00:00+02:00",1,37,108,48,0,21,53,105.333333333333,2024
"2024-05-01T11:00:00+02:00",1,31,66,29,0,20,57,66,2024
"2024-05-01T09:00:00+02:00",1,34,72,34,0,20,58,72,2024
"2024-05-01T07:00:00+02:00",1,22,58,27,0,20,58,58,2024
"2024-05-01T05:00:00+02:00",141,40,20,13,0,20,57,182,2024
"2024-05-01T01:00:00+02:00",1,30,67,25,0,20,60,67,2024
"2024-04-30T22:00:00+02:00",2,38,116,52,0,21,58,110.666666666667,2024
"2024-04-30T12:00:00+02:00",24,50,107,45,0,20,58,104.666666666667,2024
"2024-04-30T10:00:00+02:00",22,45,220,84,0,20,59,180,2024
"2024-04-30T09:00:00+02:00",21,45,110,45,0,19,60,106.666666666667,2024
"2024-04-30T06:00:00+02:00",1,22,57,30,0,19,55,57,2024
"2024-04-30T04:00:00+02:00",13,25,17,7,0,19,52,25,2024
"2024-04-30T03:00:00+02:00",17,35,29,10,0,19,51,35,2024
"2024-04-30T01:00:00+02:00",1,33,46,19,0,20,48,46,2024
"2024-04-30T00:00:00+02:00",1,44,40,14,0,20,43,44,2024
"2024-04-29T23:00:00+02:00",1,45,66,28,0,20,43,66,2024
"2024-04-29T22:00:00+02:00",1,39,92,39,0,20,41,92,2024
"2024-04-29T20:00:00+02:00",2,42,129,55,0,21,41,119.333333333333,2024
"2024-04-29T18:00:00+02:00",1,36,106,44,0,21,40,104,2024
"2024-04-29T17:00:00+02:00",1,36,116,48,0,20,41,110.666666666667,2024
"2024-04-29T15:00:00+02:00",1,38,94,36,0,20,42,94,2024
"2024-04-29T12:00:00+02:00",22,51,93,36,0,19,49,93,2024
"2024-04-29T11:00:00+02:00",39,49,106,45,0,19,50,104,2024
"2024-04-29T10:00:00+02:00",59,46,118,54,0,19,52,112,2024
"2024-04-29T08:00:00+02:00",37,47,81,36,0,18,50,81,2024
"2024-04-29T07:00:00+02:00",8,41,63,29,0,18,50,63,2024
"2024-04-29T05:00:00+02:00",1,18,5,0,0,18,46,18,2024
"2024-04-28T23:00:00+02:00",1,27,68,29,495,19,43,595,2024
"2024-04-28T16:00:00+02:00",1,26,75,28,554,19,39,654,2024
"2024-04-28T11:00:00+02:00",1,17,92,40,498,18,51,598,2024
"2024-04-28T06:00:00+02:00",1,12,11,8,446,18,54,546,2024
"2024-04-28T05:00:00+02:00",1,16,5,0,441,18,54,541,2024
"2024-04-28T04:00:00+02:00",1,18,0,0,442,18,55,542,2024
"2024-04-28T00:00:00+02:00",1,30,84,37,550,19,61,650,2024
"2024-04-27T20:00:00+02:00",9,53,88,36,675,20,58,775,2024
"2024-04-27T18:00:00+02:00",19,50,109,47,668,19,61,768,2024
"2024-04-27T16:00:00+02:00",7,49,75,32,634,19,59,734,2024
"2024-04-27T11:00:00+02:00",5,37,76,29,552,18,54,652,2024
"2024-04-27T07:00:00+02:00",1,24,61,25,475,18,56,575,2024
"2024-04-27T06:00:00+02:00",1,23,19,10,463,18,55,563,2024
"2024-04-27T02:00:00+02:00",3,33,71,28,464,18,53,564,2024
"2024-04-26T22:00:00+02:00",3,50,130,56,547,19,40,647,2024
"2024-04-26T18:00:00+02:00",2,44,113,49,688,19,37,788,2024
"2024-04-26T17:00:00+02:00",2,41,106,44,630,19,36,730,2024
"2024-04-26T14:00:00+02:00",2,50,84,33,555,18,36,655,2024
"2024-04-26T10:00:00+02:00",43,51,213,97,685,18,45,785,2024
"2024-04-26T07:00:00+02:00",13,48,79,38,518,17,42,618,2024
"2024-04-26T05:00:00+02:00",1,32,30,12,459,17,38,559,2024
"2024-04-26T04:00:00+02:00",1,22,44,17,452,17,38,552,2024
"2024-04-26T02:00:00+02:00",1,31,93,37,462,18,37,562,2024
"2024-04-26T00:00:00+02:00",1,44,69,26,580,18,34,680,2024
"2024-04-25T23:00:00+02:00",1,41,93,42,558,18,33,658,2024
"2024-04-25T20:00:00+02:00",2,45,94,41,694,19,29,794,2024
"2024-04-25T18:00:00+02:00",3,46,118,48,720,19,29,820,2024
"2024-04-25T17:00:00+02:00",1,44,62,22,608,18,28,708,2024
"2024-04-25T16:00:00+02:00",1,45,81,31,568,18,28,668,2024
"2024-04-25T12:00:00+02:00",2,50,116,46,499,17,30,599,2024
"2024-04-25T06:00:00+02:00",1,29,34,11,429,16,36,529,2024
"2024-04-25T02:00:00+02:00",1,30,79,34,421,17,35,521,2024
"2024-04-25T01:00:00+02:00",2,50,61,22,462,17,34,562,2024
"2024-04-24T12:00:00+02:00",10,55,75,28,483,17,38,583,2024
"2024-04-24T07:00:00+02:00",2,31,113,64,453,16,47,553,2024
"2024-04-24T05:00:00+02:00",1,16,30,13,414,16,46,514,2024
"2024-04-24T03:00:00+02:00",1,19,33,19,421,17,41,521,2024
"2024-04-24T02:00:00+02:00",1,32,68,26,425,17,39,525,2024
"2024-04-24T01:00:00+02:00",1,41,61,20,467,17,37,567,2024
"2024-04-24T00:00:00+02:00",1,47,49,19,516,17,34,616,2024
"2024-04-23T22:00:00+02:00",1,44,99,43,504,18,29,604,2024
"2024-04-23T19:00:00+02:00",2,39,155,66,797,19,29,897,2024
"2024-04-23T15:00:00+02:00",1,35,149,62,520,18,25,620,2024
"2024-04-23T14:00:00+02:00",1,39,150,63,534,17,25,634,2024
"2024-04-23T05:00:00+02:00",1,23,25,7,419,16,34,519,2024
"2024-04-23T04:00:00+02:00",1,24,31,12,422,16,34,522,2024
"2024-04-22T23:00:00+02:00",1,37,75,35,482,17,37,582,2024
"2024-04-22T19:00:00+02:00",2,41,109,45,698,18,32,798,2024
"2024-04-22T18:00:00+02:00",1,38,103,39,640,18,29,740,2024
"2024-04-22T17:00:00+02:00",1,40,61,19,554,17,27,654,2024
"2024-04-22T14:00:00+02:00",2,43,58,21,495,17,32,595,2024
"2024-04-22T13:00:00+02:00",2,41,71,24,491,17,34,591,2024
"2024-04-22T08:00:00+02:00",9,44,80,32,521,16,42,621,2024
"2024-04-22T07:00:00+02:00",2,30,70,31,459,16,42,559,2024
"2024-04-22T06:00:00+02:00",1,17,38,20,428,16,41,528,2024
"2024-04-22T04:00:00+02:00",1,13,19,10,417,16,41,517,2024
"2024-04-22T03:00:00+02:00",1,14,31,16,418,16,41,518,2024
"2024-04-22T00:00:00+02:00",1,37,77,34,462,17,34,562,2024
"2024-04-21T20:00:00+02:00",1,29,60,26,518,18,30,618,2024
"2024-04-21T14:00:00+02:00",1,28,64,25,486,17,36,586,2024
"2024-04-21T10:00:00+02:00",1,29,54,21,463,16,38,563,2024
"2024-04-21T09:00:00+02:00",1,28,54,22,455,16,38,555,2024
"2024-04-21T07:00:00+02:00",1,21,47,19,444,16,37,544,2024
"2024-04-21T06:00:00+02:00",1,29,23,13,443,16,36,543,2024
"2024-04-21T00:00:00+02:00",2,44,102,41,527,17,34,627,2024
"2024-04-20T23:00:00+02:00",1,41,53,24,496,17,33,596,2024
"2024-04-20T18:00:00+02:00",2,43,84,32,575,18,34,675,2024
"2024-04-20T08:00:00+02:00",2,37,103,46,468,17,37,568,2024
"2024-04-20T01:00:00+02:00",1,36,50,20,490,18,43,590,2024
"2024-04-19T20:00:00+02:00",11,50,101,49,630,19,55,730,2024
"2024-04-19T19:00:00+02:00",7,45,90,38,671,19,52,771,2024
"2024-04-19T17:00:00+02:00",6,42,97,37,614,19,55,714,2024
"2024-04-19T16:00:00+02:00",5,41,97,39,561,18,50,661,2024
"2024-04-19T11:00:00+02:00",3,45,109,43,550,18,45,650,2024
"2024-04-19T09:00:00+02:00",3,39,257,119,540,18,45,640,2024
"2024-04-19T06:00:00+02:00",7,26,17,8,422,18,40,522,2024
"2024-04-19T04:00:00+02:00",1,23,7,9,412,18,37,512,2024
"2024-04-19T00:00:00+02:00",3,59,49,17,541,19,31,641,2024
"2024-04-18T19:00:00+02:00",2,39,257,128,768,20,34,868,2024
"2024-04-18T14:00:00+02:00",1,42,90,33,499,18,35,599,2024
"2024-04-18T12:00:00+02:00",5,49,121,54,494,17,40,594,2024
"2024-04-18T04:00:00+02:00",33,28,43,20,420,17,40,520,2024
"2024-04-18T03:00:00+02:00",13,27,28,12,421,18,37,521,2024
"2024-04-18T00:00:00+02:00",2,39,113,47,502,18,37,602,2024
"2024-04-17T21:00:00+02:00",3,45,100,42,547,19,34,647,2024
"2024-04-17T17:00:00+02:00",7,56,107,42,565,19,41,665,2024
"2024-04-17T15:00:00+02:00",1,48,76,28,505,19,32,605,2024
"2024-04-17T12:00:00+02:00",2,45,88,30,486,18,35,586,2024
"2024-04-17T11:00:00+02:00",8,55,128,52,497,18,38,597,2024
"2024-04-17T08:00:00+02:00",8,50,78,32,508,18,43,608,2024
"2024-04-17T06:00:00+02:00",1,26,17,10,439,18,41,539,2024
"2024-04-17T05:00:00+02:00",1,15,14,7,429,18,40,529,2024
"2024-04-17T04:00:00+02:00",1,17,11,5,428,19,41,528,2024
"2024-04-17T03:00:00+02:00",1,20,21,9,427,19,40,527,2024
"2024-04-17T02:00:00+02:00",1,31,73,29,434,19,40,534,2024
"2024-04-17T00:00:00+02:00",1,38,41,16,523,19,37,623,2024
"2024-04-16T18:00:00+02:00",2,40,176,80,682,20,42,782,2024
"2024-04-16T04:00:00+02:00",1,9,15,7,429,18,37,529,2024
"2024-04-16T00:00:00+02:00",1,22,62,23,499,20,35,599,2024
"2024-04-15T23:00:00+02:00",1,26,71,30,501,20,34,601,2024
"2024-04-15T17:00:00+02:00",1,34,83,34,568,21,43,668,2024
"2024-04-15T15:00:00+02:00",1,30,140,54,529,21,38,629,2024
"2024-04-15T06:00:00+02:00",1,17,22,9,463,20,38,563,2024
"2024-04-15T04:00:00+02:00",1,12,26,6,448,21,35,548,2024
"2024-04-14T23:00:00+02:00",1,32,72,32,501,22,42,601,2024
"2024-04-14T21:00:00+02:00",1,42,64,24,563,22,41,663,2024
"2024-04-14T20:00:00+02:00",2,41,85,34,606,23,44,706,2024
"2024-04-14T17:00:00+02:00",1,30,88,32,592,22,43,692,2024
"2024-04-14T16:00:00+02:00",1,26,72,24,579,22,43,679,2024
"2024-04-14T15:00:00+02:00",1,29,58,19,560,22,43,660,2024
"2024-04-14T14:00:00+02:00",1,28,52,14,542,22,44,642,2024
"2024-04-14T13:00:00+02:00",1,24,62,21,534,21,46,634,2024
"2024-04-14T10:00:00+02:00",1,25,107,48,491,21,48,591,2024
"2024-04-14T09:00:00+02:00",1,23,92,42,487,21,48,587,2024
"2024-04-14T07:00:00+02:00",1,18,53,24,483,21,41,583,2024
"2024-04-14T06:00:00+02:00",1,21,17,9,487,22,38,587,2024
"2024-04-14T01:00:00+02:00",6,46,87,36,558,23,52,658,2024
"2024-04-14T00:00:00+02:00",20,53,128,59,604,23,53,704,2024
"2024-04-13T23:00:00+02:00",10,52,107,47,594,23,52,694,2024
"2024-04-13T14:00:00+02:00",1,35,74,28,636,23,51,736,2024
"2024-04-13T09:00:00+02:00",22,45,89,40,563,21,55,663,2024
"2024-04-13T08:00:00+02:00",16,46,72,34,546,21,55,646,2024
"2024-04-13T05:00:00+02:00",2,43,19,13,482,21,52,582,2024
"2024-04-13T04:00:00+02:00",13,51,26,15,485,21,52,585,2024
"2024-04-13T03:00:00+02:00",29,57,26,15,499,21,53,599,2024
"2024-04-12T20:00:00+02:00",3,44,124,53,723,24,46,823,2024
"2024-04-12T17:00:00+02:00",1,39,86,34,692,23,48,792,2024
"2024-04-12T13:00:00+02:00",7,39,101,44,603,21,53,703,2024
"2024-04-12T11:00:00+02:00",46,44,94,41,615,21,56,715,2024
"2024-04-12T10:00:00+02:00",71,40,128,57,704,21,57,804,2024
"2024-04-12T09:00:00+02:00",81,35,112,56,710,20,58,810,2024
"2024-04-12T07:00:00+02:00",43,34,84,46,557,20,58,657,2024
"2024-04-12T06:00:00+02:00",89,48,47,36,517,20,58,617,2024
"2024-04-12T02:00:00+02:00",146,59,144,52,514,21,59,614,2024
"2024-04-12T01:00:00+02:00",20,40,88,42,551,21,58,651,2024
"2024-04-12T00:00:00+02:00",27,42,83,44,619,21,57,719,2024
"2024-04-11T20:00:00+02:00",9,37,175,88,770,22,53,870,2024
"2024-04-11T19:00:00+02:00",9,40,115,59,835,22,53,935,2024
"2024-04-11T16:00:00+02:00",7,43,98,51,611,21,53,711,2024
"2024-04-11T12:00:00+02:00",8,43,110,62,580,20,52,680,2024
"2024-04-11T08:00:00+02:00",4,41,185,106,593,20,52,693,2024
"2024-04-11T03:00:00+02:00",1,23,0,0,462,20,39,562,2024
"2024-04-11T01:00:00+02:00",0,0,61,25,501,20,38,601,2024
"2024-04-10T23:00:00+02:00",0,0,79,31,528,20,36,628,2024
"2024-04-10T18:00:00+02:00",0,0,165,66,676,21,33,776,2024
"2024-04-10T16:00:00+02:00",0,0,122,44,553,20,32,653,2024
"2024-04-10T14:00:00+02:00",0,0,94,33,524,20,33,624,2024
"2024-04-10T10:00:00+02:00",0,0,133,48,655,19,44,755,2024
"2024-04-10T05:00:00+02:00",0,0,25,13,421,20,36,521,2024
"2024-04-09T21:00:00+02:00",1,35,92,39,567,20,37,667,2024
"2024-04-09T10:00:00+02:00",3,38,162,59,753,21,41,853,2024
"2024-04-09T09:00:00+02:00",1,31,102,37,670,20,39,770,2024
"2024-04-09T05:00:00+02:00",1,9,20,8,431,21,34,531,2024
"2024-04-09T00:00:00+02:00",1,22,51,19,536,22,46,636,2024
"2024-04-08T23:00:00+02:00",1,24,80,35,551,22,49,651,2024
"2024-04-08T22:00:00+02:00",2,28,148,66,558,22,50,658,2024
"2024-04-08T19:00:00+02:00",1,28,118,46,771,24,48,871,2024
"2024-04-08T16:00:00+02:00",2,42,109,42,594,22,52,694,2024
"2024-04-08T15:00:00+02:00",2,42,114,45,578,22,53,678,2024
"2024-04-08T11:00:00+02:00",18,58,127,54,577,21,53,677,2024
"2024-04-08T09:00:00+02:00",24,53,75,29,670,20,57,770,2024
"2024-04-08T08:00:00+02:00",10,46,133,58,565,20,57,665,2024
"2024-04-08T07:00:00+02:00",1,36,66,28,499,20,57,599,2024
"2024-04-08T05:00:00+02:00",1,20,19,0,444,21,53,544,2024
"2024-04-08T04:00:00+02:00",1,22,60,19,448,21,52,548,2024
"2024-04-07T23:59:00+02:00",1,33,68,27,492,21,53,592,2024
"2024-04-07T21:59:00+02:00",1,37,64,26,511,21,53,611,2024
"2024-04-07T19:59:00+02:00",5,50,126,54,602,22,53,702,2024
"2024-04-07T11:59:00+02:00",1,17,79,29,527,21,47,627,2024
"2024-04-07T09:59:00+02:00",1,15,104,46,502,21,49,602,2024
"2024-04-07T07:59:00+02:00",1,17,101,43,478,21,49,578,2024
"2024-04-07T00:59:00+02:00",2,40,140,62,555,22,46,655,2024
"2024-04-06T21:59:00+02:00",4,53,105,44,574,22,42,674,2024
"2024-04-06T19:59:00+02:00",9,53,94,37,694,23,40,794,2024
"2024-04-06T18:59:00+02:00",5,47,106,40,677,23,40,777,2024
"2024-04-06T15:59:00+02:00",1,29,144,55,627,22,39,727,2024
